
 0,7777777777777778
 0,7692307692307692
 0,75
 0,7692307692307692
 0,7272727272727273
 0,8888888888888888
 0,7
 0,75
 0,8
 0,8888888888888888


 0,7
 0,7777777777777778
 0,7
 0,7
 0,7272727272727273


 0,7777777777777778
 0,7
 0,75
 0,7272727272727273


 0,75
 0,7272727272727273
 0,75
 0,7272727272727273
 0,7777777777777778
 0,8
 0,8
 0,75
 0,75


 0,75
 0,7272727272727273
 0,7777777777777778
 0,7


 0,7272727272727273
 0,7272727272727273
 0,75
 0,75


 0,7272727272727273
 0,7272727272727273
 0,7272727272727273
 0,7272727272727273
 0,7777777777777778


 0,7272727272727273
 0,8888888888888888
 0,75
 0,8
 0,7777777777777778
 0,7272727272727273


 0,7777777777777778
 0,7857142857142857
 0,7777777777777778
 0,7777777777777778
 0,75
 0,7777777777777778
 0,75
 0,75


 0,75
 0,8888888888888888
 0,7272727272727273
 0,8
 0,7777777777777778
 0,75
 0,75
 0,7
 0,75
 0,7777777777777778
 0,7
